,y_true,y_pred,precision,coverage,a0,a1,a2,a3,a4,a5,a6
1988,19,19,0.9401709401709402,0.0043,N > 84.25,K <= 32.00,rainfall <= 94.87,28.00 < P <= 51.00,80.47 < humidity <= 89.95,22.77 < temperature <= 28.56,6.43 < ph <= 6.92
1989,19,19,0.9547619047619048,0.0207,N > 84.25,K <= 20.00,rainfall <= 94.87,P <= 51.00,temperature <= 25.60,humidity > 60.26,
1990,19,19,0.9783783783783784,0.0089,N > 84.25,K <= 20.00,rainfall <= 94.87,P <= 51.00,temperature <= 25.60,ph > 6.92,
1991,19,19,0.9212598425196851,0.0114,N > 84.25,K <= 20.00,rainfall <= 94.87,P <= 68.00,humidity > 80.47,temperature <= 25.60,
1992,19,19,0.9415730337078652,0.0165,N > 84.25,K <= 20.00,rainfall <= 94.87,P <= 51.00,temperature <= 25.60,humidity > 60.26,ph > 5.97
1993,19,19,0.9609120521172638,0.0074,N > 84.25,K <= 20.00,rainfall <= 94.87,P <= 51.00,80.47 < humidity <= 89.95,,
1994,19,19,0.9529411764705882,0.0194,N > 84.25,K <= 20.00,P <= 51.00,rainfall <= 94.87,60.26 < humidity <= 89.95,,
1995,19,19,0.9447852760736196,0.0015,N > 84.25,K <= 20.00,rainfall <= 94.87,P <= 51.00,humidity > 60.26,temperature <= 22.77,5.97 < ph <= 6.43
1996,19,19,0.862796833773087,0.0445,N > 84.25,K <= 32.00,rainfall <= 94.87,P <= 68.00,humidity > 60.26,temperature <= 25.60,
1997,19,19,0.966183574879227,0.0032,N > 84.25,K <= 20.00,rainfall <= 64.55,P <= 51.00,temperature <= 25.60,,
1998,19,19,0.9032258064516129,0.0315,N > 84.25,K <= 20.00,rainfall <= 94.87,P <= 68.00,humidity > 60.26,temperature <= 25.60,ph > 5.97
1999,19,19,0.91725768321513,0.013,N > 84.25,K <= 20.00,rainfall <= 94.87,P <= 68.00,humidity > 80.47,temperature <= 25.60,
2000,20,20,0.4489510489510489,0.0155,N > 84.25,rainfall > 124.27,32.00 < K <= 49.00,humidity > 60.26,28.00 < P <= 68.00,temperature > 22.77,5.97 < ph <= 6.92
2001,20,20,0.41046831955922863,0.0148,rainfall > 124.27,37.00 < N <= 84.25,32.00 < K <= 49.00,60.26 < humidity <= 89.95,28.00 < P <= 68.00,25.60 < temperature <= 28.56,ph > 5.97
2002,20,20,0.42385516506922255,0.0279,rainfall > 124.27,37.00 < N <= 84.25,32.00 < K <= 49.00,22.77 < temperature <= 28.56,humidity > 60.26,28.00 < P <= 51.00,ph > 5.97
2003,20,20,0.5046931407942238,0.0021,rainfall > 124.27,N > 84.25,32.00 < K <= 49.00,80.47 < humidity <= 89.95,28.00 < P <= 68.00,5.97 < ph <= 6.92,25.60 < temperature <= 28.56
2004,20,0,0.46977730646871685,0.0068,rainfall > 124.27,N > 84.25,temperature <= 25.60,humidity > 60.26,K <= 49.00,28.00 < P <= 51.00,ph <= 6.43
2005,20,21,0.8395815170008718,0.0274,N > 84.25,rainfall > 124.27,P <= 51.00,humidity <= 80.47,20.00 < K <= 49.00,temperature > 22.77,ph <= 6.92
2006,20,20,0.45295902883156297,0.0217,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,80.47 < humidity <= 89.95,28.00 < P <= 68.00,22.77 < temperature <= 28.56,5.97 < ph <= 6.92
2007,20,20,0.44816053511705684,0.0132,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,22.77 < temperature <= 28.56,80.47 < humidity <= 89.95,28.00 < P <= 68.00,5.97 < ph <= 6.43
2008,20,20,0.44307091737150295,0.0084,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,60.26 < humidity <= 89.95,51.00 < P <= 68.00,25.60 < temperature <= 28.56,ph > 5.97
2009,20,20,0.44166666666666665,0.0234,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,22.77 < temperature <= 28.56,80.47 < humidity <= 89.95,28.00 < P <= 68.00,5.97 < ph <= 6.92
2010,20,20,0.4735824742268041,0.0109,rainfall > 124.27,N > 84.25,32.00 < K <= 49.00,humidity > 60.26,22.77 < temperature <= 28.56,51.00 < P <= 68.00,ph > 5.97
2011,20,20,0.43803680981595094,0.0206,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,22.77 < temperature <= 28.56,80.47 < humidity <= 89.95,28.00 < P <= 68.00,5.97 < ph <= 6.92
2012,20,0,0.44495412844036697,0.0092,rainfall > 124.27,N > 84.25,temperature <= 25.60,60.26 < humidity <= 89.95,K <= 49.00,28.00 < P <= 68.00,ph <= 6.43
2013,20,17,0.7331319234642497,0.0198,51.00 < P <= 68.00,humidity > 80.47,32.00 < K <= 49.00,21.00 < N <= 84.25,ph > 6.43,temperature > 22.77,
2014,20,0,0.4746881878209831,0.0034,rainfall > 124.27,37.00 < N <= 84.25,temperature <= 25.60,28.00 < P <= 51.00,32.00 < K <= 49.00,60.26 < humidity <= 80.47,ph > 6.92
2015,20,20,0.4907161803713528,0.0423,rainfall > 124.27,37.00 < N <= 84.25,32.00 < K <= 49.00,60.26 < humidity <= 89.95,28.00 < P <= 68.00,22.77 < temperature <= 28.56,ph > 5.97
2016,20,20,0.42430703624733473,0.0709,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,22.77 < temperature <= 28.56,60.26 < humidity <= 89.95,28.00 < P <= 68.00,ph > 5.97
2017,20,20,0.5205288796102993,0.0005,rainfall > 124.27,N > 84.25,32.00 < K <= 49.00,humidity > 80.47,28.00 < P <= 68.00,25.60 < temperature <= 28.56,6.43 < ph <= 6.92
2018,20,20,0.42857142857142855,0.0199,rainfall > 124.27,37.00 < N <= 84.25,32.00 < K <= 49.00,60.26 < humidity <= 80.47,28.00 < P <= 68.00,22.77 < temperature <= 28.56,ph > 5.97
2019,20,0,0.4718590108015918,0.007,rainfall > 124.27,37.00 < N <= 84.25,temperature <= 25.60,28.00 < P <= 51.00,32.00 < K <= 49.00,60.26 < humidity <= 80.47,ph > 6.43
2020,20,20,0.49880239520958086,0.0038,rainfall > 124.27,N > 84.25,32.00 < K <= 49.00,22.77 < temperature <= 28.56,51.00 < P <= 68.00,humidity > 60.26,5.97 < ph <= 6.92
2021,20,20,0.44129554655870445,0.0673,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,22.77 < temperature <= 28.56,humidity > 60.26,28.00 < P <= 68.00,ph > 5.97
2022,20,20,0.43529411764705883,0.002,rainfall > 124.27,37.00 < N <= 84.25,32.00 < K <= 49.00,51.00 < P <= 68.00,60.26 < humidity <= 80.47,25.60 < temperature <= 28.56,ph > 6.92
2023,20,20,0.43137254901960786,0.065,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,22.77 < temperature <= 28.56,28.00 < P <= 68.00,60.26 < humidity <= 89.95,ph > 5.97
2024,20,20,0.429042904290429,0.0696,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,22.77 < temperature <= 28.56,humidity > 60.26,28.00 < P <= 68.00,ph > 5.97
2025,20,20,0.4740177439797212,0.0071,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,80.47 < humidity <= 89.95,51.00 < P <= 68.00,22.77 < temperature <= 28.56,5.97 < ph <= 6.92
2026,20,20,0.48366013071895425,0.0081,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,28.00 < P <= 68.00,80.47 < humidity <= 89.95,22.77 < temperature <= 28.56,6.43 < ph <= 6.92
2027,20,20,0.4538606403013183,0.0177,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,humidity > 80.47,22.77 < temperature <= 28.56,28.00 < P <= 51.00,5.97 < ph <= 6.92
2028,20,20,0.4165390505359878,0.0686,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,60.26 < humidity <= 89.95,28.00 < P <= 68.00,22.77 < temperature <= 28.56,ph > 5.97
2029,20,20,0.43815915627996166,0.0304,rainfall > 124.27,37.00 < N <= 84.25,32.00 < K <= 49.00,28.00 < P <= 51.00,60.26 < humidity <= 89.95,22.77 < temperature <= 28.56,ph > 5.97
2030,20,20,0.4633179114342366,0.0117,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,51.00 < P <= 68.00,22.77 < temperature <= 28.56,60.26 < humidity <= 89.95,5.97 < ph <= 6.92
2031,20,20,0.4245591116917048,0.0235,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,humidity > 80.47,22.77 < temperature <= 28.56,28.00 < P <= 51.00,ph > 5.97
2032,20,20,0.4438356164383562,0.0104,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,60.26 < humidity <= 89.95,22.77 < temperature <= 28.56,51.00 < P <= 68.00,ph > 6.92
2033,20,0,0.48458406050029085,0.003,rainfall > 124.27,37.00 < N <= 84.25,temperature <= 25.60,28.00 < P <= 51.00,60.26 < humidity <= 80.47,32.00 < K <= 49.00,ph > 6.92
2034,20,0,0.5020955574182733,0.0047,rainfall > 124.27,37.00 < N <= 84.25,temperature <= 25.60,60.26 < humidity <= 80.47,28.00 < P <= 51.00,32.00 < K <= 49.00,6.43 < ph <= 6.92
2035,20,20,0.40387374461979914,0.0154,rainfall > 124.27,37.00 < N <= 84.25,32.00 < K <= 49.00,80.47 < humidity <= 89.95,P <= 51.00,22.77 < temperature <= 28.56,ph > 5.97
2036,20,20,0.49403973509933774,0.0041,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,22.77 < temperature <= 28.56,80.47 < humidity <= 89.95,51.00 < P <= 68.00,5.97 < ph <= 6.43
2037,20,20,0.5487646293888166,0.002,rainfall > 124.27,N > 84.25,32.00 < K <= 49.00,22.77 < temperature <= 28.56,80.47 < humidity <= 89.95,51.00 < P <= 68.00,5.97 < ph <= 6.43
2038,20,20,0.4901065449010654,0.041,rainfall > 124.27,37.00 < N <= 84.25,32.00 < K <= 49.00,60.26 < humidity <= 89.95,22.77 < temperature <= 28.56,28.00 < P <= 68.00,ph > 5.97
2039,20,20,0.43326039387308535,0.0676,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,22.77 < temperature <= 28.56,humidity > 60.26,28.00 < P <= 68.00,ph > 5.97
2040,20,20,0.4250172771250864,0.0377,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,22.77 < temperature <= 28.56,60.26 < humidity <= 89.95,28.00 < P <= 68.00,5.97 < ph <= 6.92
2041,20,0,0.38396349413298564,0.0088,rainfall > 124.27,37.00 < N <= 84.25,28.00 < P <= 68.00,temperature <= 28.56,60.26 < humidity <= 80.47,32.00 < K <= 49.00,ph > 6.92
2042,20,20,0.4582262210796915,0.0117,rainfall > 124.27,N > 84.25,32.00 < K <= 49.00,22.77 < temperature <= 28.56,60.26 < humidity <= 89.95,51.00 < P <= 68.00,
2043,20,20,0.48360655737704916,0.0409,rainfall > 124.27,37.00 < N <= 84.25,32.00 < K <= 49.00,60.26 < humidity <= 89.95,28.00 < P <= 68.00,22.77 < temperature <= 28.56,ph > 5.97
2044,20,20,0.4776815456362425,0.0059,rainfall > 124.27,N > 84.25,32.00 < K <= 49.00,humidity > 80.47,28.00 < P <= 51.00,ph <= 6.92,22.77 < temperature <= 28.56
2045,20,20,0.42301458670988656,0.0269,rainfall > 124.27,37.00 < N <= 84.25,32.00 < K <= 49.00,22.77 < temperature <= 28.56,60.26 < humidity <= 89.95,28.00 < P <= 51.00,ph > 5.97
2046,20,20,0.43370944992947813,0.0032,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,25.60 < temperature <= 28.56,80.47 < humidity <= 89.95,51.00 < P <= 68.00,ph > 6.92
2047,20,20,0.4768875192604006,0.0055,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,22.77 < temperature <= 28.56,80.47 < humidity <= 89.95,51.00 < P <= 68.00,5.97 < ph <= 6.43
2048,20,20,0.5074875207986689,0.0402,rainfall > 124.27,37.00 < N <= 84.25,32.00 < K <= 49.00,60.26 < humidity <= 89.95,28.00 < P <= 68.00,22.77 < temperature <= 28.56,ph > 5.97
2049,20,20,0.5654627539503386,0.0047,rainfall > 124.27,N > 84.25,32.00 < K <= 49.00,humidity > 80.47,51.00 < P <= 68.00,temperature > 25.60,
2050,20,20,0.4906474820143885,0.0064,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,22.77 < temperature <= 28.56,60.26 < humidity <= 89.95,51.00 < P <= 68.00,5.97 < ph <= 6.43
2051,20,20,0.4453376205787781,0.0271,rainfall > 124.27,37.00 < N <= 84.25,32.00 < K <= 49.00,22.77 < temperature <= 25.60,60.26 < humidity <= 89.95,28.00 < P <= 68.00,ph > 5.97
2052,20,0,0.3815104166666667,0.0179,rainfall > 124.27,37.00 < N <= 84.25,temperature <= 28.56,32.00 < K <= 49.00,60.26 < humidity <= 89.95,28.00 < P <= 51.00,ph <= 6.43
2053,20,20,0.5787304204451772,0.0017,rainfall > 124.27,N > 84.25,32.00 < K <= 49.00,80.47 < humidity <= 89.95,temperature > 22.77,51.00 < P <= 68.00,6.43 < ph <= 6.92
2054,20,20,0.39454424484364603,0.0499,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,60.26 < humidity <= 89.95,28.00 < P <= 51.00,22.77 < temperature <= 28.56,
2055,20,20,0.436426116838488,0.0092,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,80.47 < humidity <= 89.95,28.00 < P <= 51.00,25.60 < temperature <= 28.56,ph > 5.97
2056,20,20,0.4787141615986099,0.0354,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,22.77 < temperature <= 28.56,80.47 < humidity <= 89.95,28.00 < P <= 68.00,ph > 5.97
2057,20,20,0.43666026871401153,0.0427,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,28.00 < P <= 51.00,humidity > 60.26,ph > 5.97,22.77 < temperature <= 28.56
2058,20,20,0.47347740667976423,0.0098,rainfall > 124.27,N > 84.25,32.00 < K <= 49.00,60.26 < humidity <= 89.95,51.00 < P <= 68.00,22.77 < temperature <= 28.56,ph > 5.97
2059,20,20,0.4181229773462783,0.0183,rainfall > 124.27,37.00 < N <= 84.25,32.00 < K <= 49.00,P <= 51.00,humidity > 80.47,22.77 < temperature <= 28.56,ph > 5.97
2060,20,20,0.4375,0.0405,rainfall > 124.27,37.00 < N <= 84.25,32.00 < K <= 49.00,22.77 < temperature <= 28.56,60.26 < humidity <= 89.95,28.00 < P <= 68.00,ph > 5.97
2061,20,20,0.4470858895705521,0.0662,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,22.77 < temperature <= 28.56,60.26 < humidity <= 89.95,28.00 < P <= 68.00,ph > 5.97
2062,20,20,0.42392444910807975,0.0458,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,60.26 < humidity <= 89.95,28.00 < P <= 68.00,22.77 < temperature <= 25.60,ph > 5.97
2063,20,20,0.4846153846153846,0.0259,rainfall > 124.27,37.00 < N <= 84.25,32.00 < K <= 49.00,22.77 < temperature <= 28.56,60.26 < humidity <= 89.95,28.00 < P <= 68.00,5.97 < ph <= 6.92
2064,20,20,0.6008492569002123,0.0043,rainfall > 124.27,N > 84.25,32.00 < K <= 49.00,80.47 < humidity <= 89.95,51.00 < P <= 68.00,temperature > 22.77,5.97 < ph <= 6.92
2065,20,0,0.5375199574241618,0.004,rainfall > 124.27,N > 84.25,temperature <= 25.60,80.47 < humidity <= 89.95,28.00 < P <= 51.00,K <= 49.00,ph <= 6.43
2066,20,20,0.46837469975980783,0.0403,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,80.47 < humidity <= 89.95,22.77 < temperature <= 28.56,28.00 < P <= 68.00,ph > 5.97
2067,20,20,0.4247846255798542,0.0195,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,22.77 < temperature <= 25.60,humidity > 60.26,51.00 < P <= 68.00,ph > 5.97
2068,20,0,0.41994301994301997,0.0125,rainfall > 124.27,37.00 < N <= 84.25,temperature <= 25.60,60.26 < humidity <= 80.47,28.00 < P <= 68.00,32.00 < K <= 49.00,ph > 6.43
2069,20,20,0.4421699078812692,0.0287,rainfall > 124.27,37.00 < N <= 84.25,32.00 < K <= 49.00,22.77 < temperature <= 28.56,60.26 < humidity <= 89.95,28.00 < P <= 51.00,ph > 5.97
2070,20,0,0.4963768115942029,0.006,rainfall > 124.27,37.00 < N <= 84.25,temperature <= 25.60,60.26 < humidity <= 80.47,32.00 < K <= 49.00,28.00 < P <= 51.00,ph > 6.43
2071,20,20,0.5546099290780142,0.0022,rainfall > 124.27,N > 84.25,32.00 < K <= 49.00,80.47 < humidity <= 89.95,22.77 < temperature <= 25.60,51.00 < P <= 68.00,5.97 < ph <= 6.43
2072,20,20,0.44296296296296295,0.0308,rainfall > 124.27,37.00 < N <= 84.25,32.00 < K <= 49.00,humidity > 60.26,28.00 < P <= 51.00,22.77 < temperature <= 28.56,
2073,20,20,0.5759759759759759,0.0083,rainfall > 124.27,N > 84.25,32.00 < K <= 49.00,temperature > 22.77,humidity > 80.47,51.00 < P <= 68.00,ph > 5.97
2074,20,20,0.5084745762711864,0.0407,rainfall > 124.27,37.00 < N <= 84.25,32.00 < K <= 49.00,60.26 < humidity <= 89.95,28.00 < P <= 68.00,22.77 < temperature <= 28.56,ph > 5.97
2075,20,20,0.4224834680382072,0.0675,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,60.26 < humidity <= 89.95,22.77 < temperature <= 28.56,28.00 < P <= 68.00,ph > 5.97
2076,20,20,0.4357298474945534,0.0202,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,22.77 < temperature <= 28.56,80.47 < humidity <= 89.95,28.00 < P <= 68.00,5.97 < ph <= 6.92
2077,20,20,0.43185078909612623,0.0128,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,80.47 < humidity <= 89.95,5.97 < ph <= 6.43,28.00 < P <= 68.00,22.77 < temperature <= 28.56
2078,20,20,0.4559932942162615,0.0026,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,80.47 < humidity <= 89.95,51.00 < P <= 68.00,22.77 < temperature <= 28.56,6.43 < ph <= 6.92
2079,20,20,0.4268134715025907,0.0043,rainfall > 124.27,37.00 < N <= 84.25,32.00 < K <= 49.00,60.26 < humidity <= 80.47,25.60 < temperature <= 28.56,51.00 < P <= 68.00,ph > 5.97
2080,20,20,0.4117647058823529,0.0086,rainfall > 124.27,37.00 < N <= 84.25,32.00 < K <= 49.00,22.77 < temperature <= 28.56,60.26 < humidity <= 80.47,51.00 < P <= 68.00,ph > 5.97
2081,20,20,0.4448051948051948,0.0053,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,60.26 < humidity <= 89.95,25.60 < temperature <= 28.56,51.00 < P <= 68.00,ph <= 6.43
2082,20,0,0.40613718411552346,0.0269,rainfall > 124.27,N > 84.25,humidity > 60.26,K <= 49.00,temperature <= 28.56,28.00 < P <= 68.00,ph <= 6.92
2083,20,20,0.41688829787234044,0.0378,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,22.77 < temperature <= 28.56,60.26 < humidity <= 89.95,28.00 < P <= 68.00,5.97 < ph <= 6.92
2084,20,20,0.412033511043412,0.0109,rainfall > 124.27,N > 84.25,32.00 < K <= 49.00,humidity > 60.26,25.60 < temperature <= 28.56,28.00 < P <= 68.00,
2085,20,20,0.505464480874317,0.0094,rainfall > 124.27,N > 84.25,32.00 < K <= 49.00,humidity > 80.47,22.77 < temperature <= 25.60,28.00 < P <= 68.00,ph > 6.43
2086,20,20,0.4418457648546144,0.0221,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,80.47 < humidity <= 89.95,22.77 < temperature <= 28.56,28.00 < P <= 68.00,5.97 < ph <= 6.92
2087,20,0,0.38117524700988037,0.0104,rainfall > 124.27,37.00 < N <= 84.25,temperature <= 28.56,32.00 < K <= 49.00,60.26 < humidity <= 80.47,28.00 < P <= 68.00,ph > 6.92
2088,20,20,0.49107142857142855,0.0431,rainfall > 124.27,37.00 < N <= 84.25,32.00 < K <= 49.00,22.77 < temperature <= 28.56,28.00 < P <= 68.00,60.26 < humidity <= 89.95,ph > 5.97
2089,20,20,0.473257698541329,0.0114,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,60.26 < humidity <= 89.95,22.77 < temperature <= 28.56,51.00 < P <= 68.00,5.97 < ph <= 6.92
2090,20,20,0.3975720789074355,0.0205,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,humidity > 60.26,22.77 < temperature <= 28.56,28.00 < P <= 68.00,5.97 < ph <= 6.43
2091,20,20,0.47050659264399725,0.0103,rainfall > 124.27,N > 37.00,32.00 < K <= 49.00,51.00 < P <= 68.00,60.26 < humidity <= 89.95,22.77 < temperature <= 28.56,5.97 < ph <= 6.92
2092,20,20,0.5264452644526445,0.0053,rainfall > 124.27,N > 84.25,32.00 < K <= 49.00,humidity > 60.26,51.00 < P <= 68.00,temperature > 22.77,5.97 < ph <= 6.92
2093,20,20,0.4325971058644326,0.0417,rainfall > 124.27,37.00 < N <= 84.25,32.00 < K <= 49.00,22.77 < temperature <= 28.56,60.26 < humidity <= 89.95,28.00 < P <= 68.00,ph > 5.97
2094,20,20,0.5029027576197388,0.01,rainfall > 124.27,N > 84.25,32.00 < K <= 49.00,humidity > 80.47,28.00 < P <= 68.00,temperature > 22.77,ph > 6.43
2095,20,20,0.4990006662225183,0.0114,rainfall > 124.27,N > 84.25,32.00 < K <= 49.00,80.47 < humidity <= 89.95,22.77 < temperature <= 25.60,28.00 < P <= 68.00,ph > 5.97
2096,20,20,0.5636716224951519,0.0064,rainfall > 124.27,N > 84.25,32.00 < K <= 49.00,humidity > 80.47,51.00 < P <= 68.00,temperature > 22.77,ph > 5.97
2097,20,0,0.525030525030525,0.0067,rainfall > 124.27,N > 84.25,humidity > 80.47,temperature <= 25.60,K <= 49.00,28.00 < P <= 51.00,ph > 6.43
2098,20,20,0.4831697054698457,0.0039,rainfall > 124.27,N > 84.25,32.00 < K <= 49.00,80.47 < humidity <= 89.95,28.00 < P <= 68.00,temperature > 22.77,6.43 < ph <= 6.92
2099,20,20,0.5070643642072213,0.0402,rainfall > 124.27,37.00 < N <= 84.25,32.00 < K <= 49.00,60.26 < humidity <= 89.95,22.77 < temperature <= 28.56,28.00 < P <= 68.00,ph > 5.97
2100,21,21,0.950207468879668,0.0069,N > 84.25,P <= 28.00,rainfall > 124.27,humidity <= 80.47,temperature > 25.60,,
2101,21,21,1,0.0104,N > 84.25,P <= 28.00,humidity <= 60.26,,,,
2102,21,21,0.7207654145995748,0.0138,rainfall > 94.87,N > 37.00,humidity <= 60.26,P <= 51.00,20.00 < K <= 49.00,25.60 < temperature <= 28.56,ph > 5.97
2103,21,21,1,0.0102,N > 84.25,P <= 28.00,humidity <= 60.26,,,,
2104,21,21,0.9705882352941176,0.0216,N > 84.25,P <= 28.00,humidity <= 80.47,,,,
2105,21,21,1,0.0113,N > 84.25,P <= 28.00,humidity <= 60.26,,,,
2106,21,21,0.8628428927680798,0.0234,N > 84.25,rainfall > 124.27,P <= 51.00,humidity <= 60.26,20.00 < K <= 49.00,temperature > 22.77,
2107,21,21,0.9565217391304348,0.0122,N > 84.25,P <= 28.00,rainfall > 124.27,humidity <= 80.47,20.00 < K <= 49.00,temperature > 22.77,ph > 6.43
2108,21,21,0.9924242424242424,0.011,N > 84.25,P <= 28.00,humidity <= 60.26,rainfall > 94.87,,,
2109,21,21,0.8235995232419547,0.0258,N > 84.25,rainfall > 124.27,P <= 51.00,humidity <= 80.47,temperature > 22.77,20.00 < K <= 49.00,5.97 < ph <= 6.92
2110,21,21,0.7137069547602971,0.0086,rainfall > 124.27,N > 37.00,P <= 51.00,humidity <= 60.26,temperature > 25.60,5.97 < ph <= 6.92,20.00 < K <= 49.00
2111,21,21,0.8735244519392917,0.0081,N > 84.25,rainfall > 124.27,P <= 51.00,humidity <= 60.26,temperature > 25.60,20.00 < K <= 49.00,ph <= 6.92
2112,21,21,1,0.0106,N > 84.25,P <= 28.00,humidity <= 60.26,,,,
2113,21,21,0.709051724137931,0.0172,humidity <= 60.26,rainfall > 124.27,N > 37.00,P <= 51.00,22.77 < temperature <= 28.56,ph > 5.97,20.00 < K <= 32.00
2114,21,21,0.9168704156479217,0.0125,N > 84.25,rainfall > 124.27,P <= 51.00,humidity <= 60.26,temperature > 25.60,20.00 < K <= 49.00,
2115,21,21,0.6868686868686869,0.0269,rainfall > 124.27,N > 37.00,P <= 51.00,humidity <= 80.47,temperature > 22.77,ph > 5.97,20.00 < K <= 32.00
2116,21,21,0.7430107526881721,0.0159,P <= 28.00,rainfall > 124.27,humidity <= 80.47,N > 37.00,20.00 < K <= 32.00,22.77 < temperature <= 28.56,ph > 5.97
2117,21,21,0.96484375,0.015,N > 84.25,P <= 28.00,rainfall > 124.27,humidity <= 80.47,temperature > 22.77,,
2118,21,21,0.9171597633136095,0.0265,N > 84.25,rainfall > 124.27,P <= 51.00,humidity <= 80.47,20.00 < K <= 32.00,temperature > 22.77,
2119,21,21,0.9922480620155039,0.0217,N > 84.25,humidity <= 60.26,P <= 51.00,rainfall > 94.87,,,
2120,21,21,0.9532019704433498,0.0136,N > 84.25,rainfall > 124.27,P <= 28.00,humidity <= 80.47,K <= 32.00,temperature > 22.77,
2121,21,21,0.7988165680473372,0.0166,P <= 28.00,N > 37.00,rainfall > 94.87,humidity <= 80.47,20.00 < K <= 32.00,22.77 < temperature <= 28.56,ph > 5.97
2122,21,21,0.9819819819819819,0.0059,N > 84.25,P <= 28.00,rainfall > 124.27,humidity <= 80.47,temperature > 25.60,K <= 32.00,
2123,21,21,0.965034965034965,0.0193,N > 84.25,P <= 28.00,humidity <= 80.47,,,,
2124,21,21,0.8970588235294118,0.0271,N > 84.25,rainfall > 124.27,P <= 51.00,humidity <= 80.47,temperature > 22.77,20.00 < K <= 32.00,
2125,21,21,0.9693877551020408,0.0148,N > 84.25,rainfall > 124.27,P <= 28.00,humidity <= 80.47,ph > 6.43,temperature > 22.77,
2126,21,21,1,0.0115,N > 84.25,P <= 28.00,humidity <= 60.26,,,,
2127,21,21,0.96875,0.0185,N > 84.25,P <= 28.00,humidity <= 80.47,,,,
2128,21,21,0.965034965034965,0.0137,N > 84.25,P <= 28.00,rainfall > 124.27,humidity <= 80.47,temperature > 22.77,K <= 32.00,
2129,21,21,0.8168421052631579,0.0004,humidity <= 60.26,N > 37.00,94.87 < rainfall <= 124.27,P <= 51.00,32.00 < K <= 49.00,22.77 < temperature <= 25.60,ph > 6.92
2130,21,21,1,0.0108,N > 84.25,P <= 28.00,humidity <= 60.26,,,,
2131,21,21,0.9583333333333334,0.0189,N > 84.25,P <= 28.00,humidity <= 80.47,,,,
2132,21,21,0.9699570815450643,0.0073,N > 84.25,P <= 28.00,rainfall > 124.27,humidity <= 80.47,temperature > 25.60,ph > 6.43,
2133,21,21,0.8089330024813896,0.0008,N > 37.00,P <= 28.00,humidity <= 80.47,94.87 < rainfall <= 124.27,20.00 < K <= 49.00,22.77 < temperature <= 28.56,ph <= 6.92
